CPUs,Experimento,Ambiente,Tempo
10,9,kvm_2_Ex,10.5751
10,10,kvm_2_Ex,10.6134
10,11,kvm_2_Ex,10.6015
10,12,kvm_2_Ex,10.6677
10,13,kvm_2_Ex,10.7102
10,14,kvm_2_Ex,10.6775
10,15,kvm_2_Ex,10.5846
10,16,kvm_2_Ex,10.7235
10,17,kvm_2_Ex,10.5923
10,18,kvm_2_Ex,10.7372
10,19,kvm_2_Ex,10.5762
10,20,kvm_2_Ex,10.6873
10,21,kvm_2_Ex,10.5941
10,22,kvm_2_Ex,10.7522
10,23,kvm_2_Ex,10.6071
10,24,kvm_2_Ex,10.6382
10,25,kvm_2_Ex,10.6586
10,26,kvm_2_Ex,10.6719
10,27,kvm_2_Ex,10.6024
10,28,kvm_2_Ex,10.7124
10,29,kvm_2_Ex,10.6574
10,30,kvm_2_Ex,10.6656
20,1,kvm_2_Ex,5.9856
20,2,kvm_2_Ex,5.7
20,3,kvm_2_Ex,6.3901
20,4,kvm_2_Ex,5.5274
20,5,kvm_2_Ex,5.7151
20,6,kvm_2_Ex,5.8921
20,7,kvm_2_Ex,5.9896
20,8,kvm_2_Ex,5.9355
20,9,kvm_2_Ex,5.987
20,10,kvm_2_Ex,5.7066
20,11,kvm_2_Ex,5.9545
20,12,kvm_2_Ex,5.8971
20,13,kvm_2_Ex,5.8262
20,14,kvm_2_Ex,6.1345
20,15,kvm_2_Ex,5.8613
20,16,kvm_2_Ex,6.1634
20,17,kvm_2_Ex,5.7448
20,18,kvm_2_Ex,5.5017
20,19,kvm_2_Ex,5.8133
20,20,kvm_2_Ex,5.9929
20,21,kvm_2_Ex,5.8341
20,22,kvm_2_Ex,5.8573
20,23,kvm_2_Ex,5.7881
20,24,kvm_2_Ex,6.0771
20,25,kvm_2_Ex,5.8708
20,26,kvm_2_Ex,6.1163
20,27,kvm_2_Ex,5.944
20,28,kvm_2_Ex,6.424
20,29,kvm_2_Ex,5.7505
20,30,kvm_2_Ex,6.0109
1,1,kvm_3_Ex,105.321
1,2,kvm_3_Ex,105.4134
1,3,kvm_3_Ex,108.6533
1,4,kvm_3_Ex,105.3562
1,5,kvm_3_Ex,105.3615
1,6,kvm_3_Ex,105.346
1,7,kvm_3_Ex,105.4941
1,8,kvm_3_Ex,105.3407
1,9,kvm_3_Ex,105.3815
1,10,kvm_3_Ex,105.5205
1,11,kvm_3_Ex,105.4447
1,12,kvm_3_Ex,105.9438
1,13,kvm_3_Ex,105.4376
1,14,kvm_3_Ex,105.4898
1,15,kvm_3_Ex,106.21
1,16,kvm_3_Ex,105.4527
1,17,kvm_3_Ex,105.3257
1,18,kvm_3_Ex,105.5072
1,19,kvm_3_Ex,105.3689
1,20,kvm_3_Ex,105.634
1,21,kvm_3_Ex,105.4275
1,22,kvm_3_Ex,105.4463
1,23,kvm_3_Ex,105.3425
1,24,kvm_3_Ex,105.8017
1,25,kvm_3_Ex,105.5164
1,26,kvm_3_Ex,106.8098
1,27,kvm_3_Ex,105.5423
1,28,kvm_3_Ex,105.4517
1,29,kvm_3_Ex,105.4461
1,30,kvm_3_Ex,105.3768
2,1,kvm_3_Ex,52.7219
2,2,kvm_3_Ex,53.2605
2,3,kvm_3_Ex,52.7589
2,4,kvm_3_Ex,53.0866
2,5,kvm_3_Ex,52.6715
2,6,kvm_3_Ex,52.7005
2,7,kvm_3_Ex,52.6786
2,8,kvm_3_Ex,52.7244
2,9,kvm_3_Ex,52.6915
2,10,kvm_3_Ex,52.6859
2,11,kvm_3_Ex,52.7733
2,12,kvm_3_Ex,52.6862
2,13,kvm_3_Ex,52.7228
2,14,kvm_3_Ex,52.6957
2,15,kvm_3_Ex,52.6882
2,16,kvm_3_Ex,52.6868
2,17,kvm_3_Ex,52.945
2,18,kvm_3_Ex,52.6879
2,19,kvm_3_Ex,52.6971
2,20,kvm_3_Ex,52.6953
2,21,kvm_3_Ex,52.9872
2,22,kvm_3_Ex,53.3089
2,23,kvm_3_Ex,53.0492
2,24,kvm_3_Ex,53.4627
2,25,kvm_3_Ex,52.6744
2,26,kvm_3_Ex,53.191
2,27,kvm_3_Ex,52.6819
2,28,kvm_3_Ex,52.6549
2,29,kvm_3_Ex,52.6917
2,30,kvm_3_Ex,52.6967
4,1,kvm_3_Ex,26.3489
4,2,kvm_3_Ex,26.3613
4,3,kvm_3_Ex,26.3556
4,4,kvm_3_Ex,26.5243
4,5,kvm_3_Ex,26.4141
4,6,kvm_3_Ex,26.4739
4,7,kvm_3_Ex,26.3714
4,8,kvm_3_Ex,26.3362
4,9,kvm_3_Ex,26.411
4,10,kvm_3_Ex,26.3802
4,11,kvm_3_Ex,26.4938
4,12,kvm_3_Ex,26.3495
4,13,kvm_3_Ex,26.4812
4,14,kvm_3_Ex,26.3542
4,15,kvm_3_Ex,26.3516
4,16,kvm_3_Ex,26.3503
4,17,kvm_3_Ex,26.5164
4,18,kvm_3_Ex,26.5186
4,19,kvm_3_Ex,26.383
4,20,kvm_3_Ex,26.3487
4,21,kvm_3_Ex,26.3569
4,22,kvm_3_Ex,26.3885
4,23,kvm_3_Ex,26.3536
4,24,kvm_3_Ex,26.3449
4,25,kvm_3_Ex,26.349
4,26,kvm_3_Ex,26.3491
4,27,kvm_3_Ex,26.3988
4,28,kvm_3_Ex,26.3821
4,29,kvm_3_Ex,26.3947
4,30,kvm_3_Ex,26.3508
8,1,kvm_3_Ex,13.2312
8,2,kvm_3_Ex,13.2082
8,3,kvm_3_Ex,13.1871
8,4,kvm_3_Ex,13.1837
8,5,kvm_3_Ex,13.1847
8,6,kvm_3_Ex,13.2493
8,7,kvm_3_Ex,13.2643
8,8,kvm_3_Ex,13.2436
8,9,kvm_3_Ex,13.1923
8,10,kvm_3_Ex,13.2015
8,11,kvm_3_Ex,13.189
8,12,kvm_3_Ex,13.1977
8,13,kvm_3_Ex,13.1765
8,14,kvm_3_Ex,13.3018
8,15,kvm_3_Ex,13.191
8,16,kvm_3_Ex,13.2051
8,17,kvm_3_Ex,13.2018
8,18,kvm_3_Ex,13.2296
8,19,kvm_3_Ex,13.2262
8,20,kvm_3_Ex,13.183
8,21,kvm_3_Ex,13.204
8,22,kvm_3_Ex,13.2028
8,23,kvm_3_Ex,13.1873
8,24,kvm_3_Ex,13.1805
8,25,kvm_3_Ex,13.2385
8,26,kvm_3_Ex,13.1787
8,27,kvm_3_Ex,13.1766
8,28,kvm_3_Ex,13.1759
8,29,kvm_3_Ex,13.1778
8,30,kvm_3_Ex,13.1883
10,1,kvm_3_Ex,10.5908
10,2,kvm_3_Ex,10.5488
10,3,kvm_3_Ex,10.5577
10,4,kvm_3_Ex,10.6601
10,5,kvm_3_Ex,10.5524
10,6,kvm_3_Ex,10.6506
10,7,kvm_3_Ex,10.5684
10,8,kvm_3_Ex,10.5864
10,9,kvm_3_Ex,10.5646
10,10,kvm_3_Ex,10.5944
10,11,kvm_3_Ex,10.6535
10,12,kvm_3_Ex,10.6141
10,13,kvm_3_Ex,10.592
10,14,kvm_3_Ex,10.6433
10,15,kvm_3_Ex,10.5456
10,16,kvm_3_Ex,10.5992
10,17,kvm_3_Ex,10.5583
10,18,kvm_3_Ex,10.5492
10,19,kvm_3_Ex,10.5871
10,20,kvm_3_Ex,10.7464
10,21,kvm_3_Ex,10.5837
10,22,kvm_3_Ex,10.6722
10,23,kvm_3_Ex,10.5594
10,24,kvm_3_Ex,10.5805
10,25,kvm_3_Ex,10.5572
10,26,kvm_3_Ex,10.5612
10,27,kvm_3_Ex,10.5471
10,28,kvm_3_Ex,10.5577
10,29,kvm_3_Ex,10.5891
10,30,kvm_3_Ex,10.5474
1,1,Xen_2_Ex,94.0368
1,2,Xen_2_Ex,93.979
1,3,Xen_2_Ex,93.8173
1,4,Xen_2_Ex,93.4086
1,5,Xen_2_Ex,93.7903
1,6,Xen_2_Ex,93.9082
1,7,Xen_2_Ex,93.674
1,8,Xen_2_Ex,93.2868
1,9,Xen_2_Ex,94.0724
1,10,Xen_2_Ex,93.3454
1,11,Xen_2_Ex,93.2088
1,12,Xen_2_Ex,93.5531
1,13,Xen_2_Ex,93.9008
1,14,Xen_2_Ex,94.0477
1,15,Xen_2_Ex,93.228
1,16,Xen_2_Ex,93.1658
1,17,Xen_2_Ex,93.7728
1,18,Xen_2_Ex,93.7179
1,19,Xen_2_Ex,93.6373
1,20,Xen_2_Ex,93.6875
1,21,Xen_2_Ex,94.7
1,22,Xen_2_Ex,93.4773
1,23,Xen_2_Ex,93.0726
1,24,Xen_2_Ex,93.1744
1,25,Xen_2_Ex,93.2704
1,26,Xen_2_Ex,93.4093
1,27,Xen_2_Ex,93.4198
1,28,Xen_2_Ex,94.06
1,29,Xen_2_Ex,93.3418
1,30,Xen_2_Ex,93.9249
2,1,Xen_2_Ex,46.7705
2,2,Xen_2_Ex,48.1215
2,3,Xen_2_Ex,48.2151
2,4,Xen_2_Ex,46.9019
2,5,Xen_2_Ex,48.2017
2,6,Xen_2_Ex,46.791
2,7,Xen_2_Ex,48.4118
2,8,Xen_2_Ex,48.1087
2,9,Xen_2_Ex,47.0038
2,10,Xen_2_Ex,46.795
2,11,Xen_2_Ex,46.9279
2,12,Xen_2_Ex,48.2084
2,13,Xen_2_Ex,48.2143
2,14,Xen_2_Ex,48.3279
2,15,Xen_2_Ex,46.8096
2,16,Xen_2_Ex,48.2578
2,17,Xen_2_Ex,46.8901
2,18,Xen_2_Ex,46.9516
2,19,Xen_2_Ex,46.9628
2,20,Xen_2_Ex,46.7932
2,21,Xen_2_Ex,48.2679
2,22,Xen_2_Ex,48.0608
2,23,Xen_2_Ex,46.8343
2,24,Xen_2_Ex,46.9332
2,25,Xen_2_Ex,48.1898
2,26,Xen_2_Ex,48.203
2,27,Xen_2_Ex,48.2393
2,28,Xen_2_Ex,48.331
2,29,Xen_2_Ex,48.324
2,30,Xen_2_Ex,46.7977
4,1,Xen_2_Ex,24.1262
4,2,Xen_2_Ex,24.2042
4,3,Xen_2_Ex,24.4915
4,4,Xen_2_Ex,24.5261
4,5,Xen_2_Ex,24.4909
4,6,Xen_2_Ex,24.5559
4,7,Xen_2_Ex,24.1822
4,8,Xen_2_Ex,24.1788
4,9,Xen_2_Ex,24.1373
4,10,Xen_2_Ex,24.4944
4,11,Xen_2_Ex,24.1288
4,12,Xen_2_Ex,24.4667
4,13,Xen_2_Ex,24.1549
4,14,Xen_2_Ex,24.189
4,15,Xen_2_Ex,24.1311
4,16,Xen_2_Ex,24.1173
4,17,Xen_2_Ex,24.5505
4,18,Xen_2_Ex,24.4912
4,19,Xen_2_Ex,24.4968
4,20,Xen_2_Ex,24.4952
4,21,Xen_2_Ex,24.1747
4,22,Xen_2_Ex,24.192
4,23,Xen_2_Ex,24.132
4,24,Xen_2_Ex,24.1427
4,25,Xen_2_Ex,24.1729
4,26,Xen_2_Ex,24.5242
4,27,Xen_2_Ex,24.5886
4,28,Xen_2_Ex,24.126
4,29,Xen_2_Ex,24.1644
4,30,Xen_2_Ex,24.5208
8,1,Xen_2_Ex,12.9005
8,2,Xen_2_Ex,12.9158
8,3,Xen_2_Ex,13.0123
8,4,Xen_2_Ex,12.8647
8,5,Xen_2_Ex,13.5957
8,6,Xen_2_Ex,13.0253
8,7,Xen_2_Ex,13.0902
8,8,Xen_2_Ex,13.0261
8,9,Xen_2_Ex,12.8492
8,10,Xen_2_Ex,12.9143
8,11,Xen_2_Ex,12.9113
8,12,Xen_2_Ex,12.8517
8,13,Xen_2_Ex,12.9069
8,14,Xen_2_Ex,13.0075
8,15,Xen_2_Ex,12.9103
8,16,Xen_2_Ex,12.9001
8,17,Xen_2_Ex,12.9134
8,18,Xen_2_Ex,12.9292
8,19,Xen_2_Ex,12.9055
8,20,Xen_2_Ex,12.9465
8,21,Xen_2_Ex,12.9083
8,22,Xen_2_Ex,12.8508
8,23,Xen_2_Ex,12.8558
8,24,Xen_2_Ex,12.9982
8,25,Xen_2_Ex,12.9867
8,26,Xen_2_Ex,12.8992
8,27,Xen_2_Ex,12.9319
8,28,Xen_2_Ex,13.0366
8,29,Xen_2_Ex,12.8303
8,30,Xen_2_Ex,12.9215
10,1,Xen_2_Ex,11.2245
10,2,Xen_2_Ex,10.5902
10,3,Xen_2_Ex,10.8122
10,4,Xen_2_Ex,10.6918
10,5,Xen_2_Ex,11.0327
10,6,Xen_2_Ex,10.9221
10,7,Xen_2_Ex,10.5625
10,8,Xen_2_Ex,10.5622
10,9,Xen_2_Ex,10.7593
10,10,Xen_2_Ex,10.9479
10,11,Xen_2_Ex,10.4574
10,12,Xen_2_Ex,10.4455
10,13,Xen_2_Ex,10.5625
10,14,Xen_2_Ex,10.4219
10,15,Xen_2_Ex,10.3835
10,16,Xen_2_Ex,10.6185
10,17,Xen_2_Ex,11.0911
10,18,Xen_2_Ex,10.3793
10,19,Xen_2_Ex,10.7983
10,20,Xen_2_Ex,10.6251
10,21,Xen_2_Ex,10.6861
10,22,Xen_2_Ex,10.7498
10,23,Xen_2_Ex,10.4813
10,24,Xen_2_Ex,10.786
10,25,Xen_2_Ex,10.3854
10,26,Xen_2_Ex,10.9382
10,27,Xen_2_Ex,11.0533
10,28,Xen_2_Ex,10.6898
10,29,Xen_2_Ex,10.5927
10,30,Xen_2_Ex,10.6151
16,1,Xen_2_Ex,7.4803
16,2,Xen_2_Ex,7.02
16,3,Xen_2_Ex,6.8762
16,4,Xen_2_Ex,7.0859
16,5,Xen_2_Ex,7.4004
16,6,Xen_2_Ex,7.4947
16,7,Xen_2_Ex,7.752
16,8,Xen_2_Ex,7.6073
16,9,Xen_2_Ex,7.4096
16,10,Xen_2_Ex,6.7503
16,11,Xen_2_Ex,6.9421
16,12,Xen_2_Ex,7.3395
16,13,Xen_2_Ex,7.4277
16,14,Xen_2_Ex,7.348
16,15,Xen_2_Ex,6.8134
16,16,Xen_2_Ex,7.5702
16,17,Xen_2_Ex,7.433
16,18,Xen_2_Ex,7.6329
16,19,Xen_2_Ex,7.1415
16,20,Xen_2_Ex,8.0805
16,21,Xen_2_Ex,7.3953
16,22,Xen_2_Ex,6.7842
16,23,Xen_2_Ex,7.1144
16,24,Xen_2_Ex,7.3835
16,25,Xen_2_Ex,7.6632
16,26,Xen_2_Ex,7.825
16,27,Xen_2_Ex,7.1627
16,28,Xen_2_Ex,6.9312
16,29,Xen_2_Ex,7.2943
16,30,Xen_2_Ex,7.4444
20,1,Xen_2_Ex,7.0056
20,2,Xen_2_Ex,6.7027
20,3,Xen_2_Ex,5.8682
20,4,Xen_2_Ex,6.3791
20,5,Xen_2_Ex,5.7346
20,6,Xen_2_Ex,6.871
20,7,Xen_2_Ex,5.4321
20,8,Xen_2_Ex,6.4402
20,9,Xen_2_Ex,5.529
20,10,Xen_2_Ex,6.5161
20,11,Xen_2_Ex,5.4156
20,12,Xen_2_Ex,6.2388
20,13,Xen_2_Ex,5.4696
20,14,Xen_2_Ex,6.2589
20,15,Xen_2_Ex,5.696
20,16,Xen_2_Ex,5.9028
20,17,Xen_2_Ex,5.9998
20,18,Xen_2_Ex,6.524
20,19,Xen_2_Ex,5.5424
20,20,Xen_2_Ex,6.7292
20,21,Xen_2_Ex,5.6149
20,22,Xen_2_Ex,6.3475
20,23,Xen_2_Ex,5.5666
20,24,Xen_2_Ex,6.4537
20,25,Xen_2_Ex,5.4821
20,26,Xen_2_Ex,6.4654
20,27,Xen_2_Ex,5.6308
20,28,Xen_2_Ex,6.3251
20,29,Xen_2_Ex,5.4588
20,30,Xen_2_Ex,6.3529
1,1,Xen_3_Ex,93.5524
1,2,Xen_3_Ex,93.7378
1,3,Xen_3_Ex,93.7538
1,4,Xen_3_Ex,93.5934
1,5,Xen_3_Ex,93.9409
1,6,Xen_3_Ex,93.6306
1,7,Xen_3_Ex,93.6824
1,8,Xen_3_Ex,93.7522
1,9,Xen_3_Ex,93.8236
1,10,Xen_3_Ex,93.3392
1,11,Xen_3_Ex,93.7252
1,12,Xen_3_Ex,93.4065
1,13,Xen_3_Ex,93.8377
1,14,Xen_3_Ex,93.9436
1,15,Xen_3_Ex,93.189
1,16,Xen_3_Ex,93.3662
1,17,Xen_3_Ex,93.2461
1,18,Xen_3_Ex,93.7965
1,19,Xen_3_Ex,93.6931
1,20,Xen_3_Ex,93.8786
1,21,Xen_3_Ex,93.3175
1,22,Xen_3_Ex,93.2344
1,23,Xen_3_Ex,94.1281
1,24,Xen_3_Ex,93.0475
1,25,Xen_3_Ex,93.0501
1,26,Xen_3_Ex,93.6658
1,27,Xen_3_Ex,93.828
1,28,Xen_3_Ex,93.3179
1,29,Xen_3_Ex,93.643
1,30,Xen_3_Ex,93.9754
2,1,Xen_3_Ex,48.4158
2,2,Xen_3_Ex,48.3594
2,3,Xen_3_Ex,48.3341
2,4,Xen_3_Ex,46.8676
2,5,Xen_3_Ex,48.1304
2,6,Xen_3_Ex,46.9253
2,7,Xen_3_Ex,46.8008
2,8,Xen_3_Ex,48.2842
2,9,Xen_3_Ex,48.1432
2,10,Xen_3_Ex,48.1331
2,11,Xen_3_Ex,48.2161
2,12,Xen_3_Ex,46.7624
2,13,Xen_3_Ex,46.8761
2,14,Xen_3_Ex,46.8693
2,15,Xen_3_Ex,50.0707
2,16,Xen_3_Ex,48.1827
2,17,Xen_3_Ex,46.9799
2,18,Xen_3_Ex,46.7674
2,19,Xen_3_Ex,48.2116
2,20,Xen_3_Ex,46.8045
2,21,Xen_3_Ex,48.3989
2,22,Xen_3_Ex,48.6064
2,23,Xen_3_Ex,46.8159
2,24,Xen_3_Ex,46.9742
2,25,Xen_3_Ex,48.161
2,26,Xen_3_Ex,48.3614
2,27,Xen_3_Ex,46.7711
2,28,Xen_3_Ex,46.7968
2,29,Xen_3_Ex,48.2355
2,30,Xen_3_Ex,46.8521
4,1,Xen_3_Ex,24.5184
4,2,Xen_3_Ex,24.5417
4,3,Xen_3_Ex,24.6349
4,4,Xen_3_Ex,24.5065
4,5,Xen_3_Ex,24.1421
4,6,Xen_3_Ex,24.5298
4,7,Xen_3_Ex,24.1426
4,8,Xen_3_Ex,24.4952
4,9,Xen_3_Ex,24.1403
4,10,Xen_3_Ex,24.5005
4,11,Xen_3_Ex,24.5084
4,12,Xen_3_Ex,24.5434
4,13,Xen_3_Ex,24.5335
4,14,Xen_3_Ex,24.1729
4,15,Xen_3_Ex,24.5109
4,16,Xen_3_Ex,24.1275
4,17,Xen_3_Ex,24.5632
4,18,Xen_3_Ex,24.1517
4,19,Xen_3_Ex,24.5161
4,20,Xen_3_Ex,24.5266
4,21,Xen_3_Ex,24.1073
4,22,Xen_3_Ex,24.1347
4,23,Xen_3_Ex,24.5644
4,24,Xen_3_Ex,24.1732
4,25,Xen_3_Ex,24.5292
4,26,Xen_3_Ex,24.5294
4,27,Xen_3_Ex,24.4696
4,28,Xen_3_Ex,24.1659
4,29,Xen_3_Ex,24.1152
4,30,Xen_3_Ex,24.5345
8,1,Xen_3_Ex,12.9633
8,2,Xen_3_Ex,12.8551
8,3,Xen_3_Ex,12.8452
8,4,Xen_3_Ex,12.8511
8,5,Xen_3_Ex,12.8563
8,6,Xen_3_Ex,12.8606
8,7,Xen_3_Ex,12.8602
8,8,Xen_3_Ex,12.9546
8,9,Xen_3_Ex,12.8479
8,10,Xen_3_Ex,12.8449
8,11,Xen_3_Ex,12.9238
8,12,Xen_3_Ex,12.9247
8,13,Xen_3_Ex,12.884
8,14,Xen_3_Ex,12.8397
8,15,Xen_3_Ex,12.8455
8,16,Xen_3_Ex,12.838
8,17,Xen_3_Ex,12.8425
8,18,Xen_3_Ex,12.8412
8,19,Xen_3_Ex,12.8702
8,20,Xen_3_Ex,12.9014
8,21,Xen_3_Ex,12.9211
8,22,Xen_3_Ex,12.8676
8,23,Xen_3_Ex,12.917
8,24,Xen_3_Ex,12.9104
8,25,Xen_3_Ex,12.907
8,26,Xen_3_Ex,12.8642
8,27,Xen_3_Ex,12.8606
8,28,Xen_3_Ex,12.9126
8,29,Xen_3_Ex,12.8538
8,30,Xen_3_Ex,12.9125
10,1,Xen_3_Ex,10.6462
10,2,Xen_3_Ex,10.6457
10,3,Xen_3_Ex,10.7213
10,4,Xen_3_Ex,10.7055
10,5,Xen_3_Ex,10.5855
10,6,Xen_3_Ex,10.7059
10,7,Xen_3_Ex,10.6436
10,8,Xen_3_Ex,10.589
10,9,Xen_3_Ex,10.5555
10,10,Xen_3_Ex,10.562
10,11,Xen_3_Ex,10.6468
10,12,Xen_3_Ex,10.5808
10,13,Xen_3_Ex,10.688
10,14,Xen_3_Ex,10.5867
10,15,Xen_3_Ex,10.6433
10,16,Xen_3_Ex,10.6417
10,17,Xen_3_Ex,10.5579
10,18,Xen_3_Ex,10.5664
10,19,Xen_3_Ex,10.56
10,20,Xen_3_Ex,10.5915
10,21,Xen_3_Ex,10.5595
10,22,Xen_3_Ex,10.6479
10,23,Xen_3_Ex,10.6513
10,24,Xen_3_Ex,10.5651
10,25,Xen_3_Ex,10.6398
10,26,Xen_3_Ex,10.5582
10,27,Xen_3_Ex,10.5559
10,28,Xen_3_Ex,10.6467
10,29,Xen_3_Ex,10.6462
10,30,Xen_3_Ex,10.5877
